"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/25 18:59:56","60.193","60.193","17","6.295","0.26","9.174","63","17","62.5","16","16","172","1039","0","19","17","14","True","True","True","0.002","0.063","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1750","562","24","44","132694","2377","375","169335","3.8382","0.0659","3.7723","normal","True","False","False"
"2026/6/25 18:59:58","61.4894","61.4894","17","6.295","0.283","9.174","63","17","62.5","0","16","172","1159","0","28","25","22","True","True","True","0.002","0.063","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1665","564","25","45","144846","2797","382","169335","3.1116","0.0813","3.0303","normal","True","False","False"
"2026/6/25 19:00:00","332.158","332.158","17","6.295","0.283","6.41","62","17","66.666","0","15","172","1486","0","28","25","22","True","True","True","0.002","0.063","0","0","1920","1080","0","0","1920","1080","17","10","10","4","True","1533","570","26","47","157428","2837","387","169335","2.2789","0.0446","2.2343","normal","True","False","False"
"2026/6/25 19:00:02","411.022","411.022","19","6.295","0.277","5.813","31","19","62.5","0","0","172","2330","0","28","25","22","True","True","True","0.003","0.063","0","0","1920","1080","0","0","1920","1080","19","10","10","6","True","1365","529","27","50","170651","3179","389","169335","2.2869","0.0399","2.247","normal","True","False","False"
"2026/6/25 19:00:04","406.213","406.213","19","6.295","0.277","5.347","110","19","62.5","16","16","172","3147","0","81","68","60","True","True","True","0.003","0.063","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1358","529","28","50","182531","3257","396","169335","2.0704","0.0614","2.009","normal","True","False","False"
"2026/6/25 19:00:06","349.23","349.23","19","6.086","0.23","5.813","47","19","62.5","15","15","172","3929","0","81","68","60","True","True","True","0.003","0.063","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1525","569","27","49","195479","3460","398","169335","3.8854","0.1087","3.7767","normal","True","False","False"
"2026/6/25 19:00:08","346.386","346.386","17","6.086","0.23","1.686","110","17","62.5","0","16","187","4626","0","143","123","108","True","True","True","0.002","0.063","0","0","1920","1080","0","0","1920","1080","17","11","11","5","True","1670","567","25","45","206645","3674","406","169335","2.2276","0.0687","2.1589","normal","True","False","False"
"2026/6/25 19:00:10","373.03","373.03","17","6.086","0.235","6.369","93","17","62.5","15","15","187","5378","0","143","123","108","True","True","True","0.001","0.063","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1770","564","25","45","219485","3858","407","169335","2.204","0.0512","2.1528","normal","True","False","False"
"2026/6/25 19:00:12","408.134","408.134","17","6.086","0.235","5.813","469","17","66.666","16","16","187","6197","0","149","123","108","True","True","True","0.001","0.063","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1695","566","25","46","231697","4072","410","169335","2.9143","0.0519","2.8624","normal","True","False","False"
"2026/6/25 19:00:14","384.942","384.942","17","6.086","0.224","9.174","16","17","66.666","16","16","187","6968","0","149","123","108","True","True","True","0.001","0.063","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1487","556","26","48","244815","4296","411","169335","2.0271","0.0527","1.9744","normal","True","False","False"
"2026/6/25 19:00:16","458.035","458.035","17","6.086","0.224","2.785","78","17","62.5","0","0","187","7810","0","149","123","108","True","True","True","0.003","0.063","0","0","1920","1080","0","0","1920","1080","17","10","10","4","True","1348","528","28","51","258164","4549","411","169335","1.9884","0.0435","1.9449","normal","True","False","False"
"2026/6/25 19:00:18","408.254","408.254","19","5.455","0.248","2.785","31","19","62.5","15","15","187","8634","0","149","123","108","True","True","True","0.001","0.063","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1400","527","28","51","271241","4792","412","169335","2.0565","0.0595","1.997","normal","True","False","False"
"2026/6/25 19:00:20","447.517","447.517","19","5.455","0.248","4.566","328","19","62.5","0","0","187","9538","0","220","187","166","True","True","True","0.001","0.063","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1541","571","26","46","283287","5026","415","169335","2.2299","0.0845","2.1454","normal","True","False","False"
"2026/6/25 19:00:22","438.998","438.998","19","5.455","0.283","5.319","172","19","62.5","16","0","187","10424","0","220","187","166","True","True","True","0.003","0.063","0","0","1920","1080","0","0","1920","1080","19","10","10","5","True","1721","565","25","45","296590","5266","415","169335","2.0345","0.0462","1.9883","normal","True","False","False"
"2026/6/25 19:00:24","447.662","447.662","19","5.455","0.283","4.566","110","19","62.5","0","0","187","11325","0","220","187","166","True","True","True","0.002","0.063","0","0","1920","1080","0","0","1920","1080","19","10","10","5","True","1765","562","26","47","309909","5510","415","169335","2.2433","0.0577","2.1856","normal","True","False","False"
"2026/6/25 19:00:26","431.62","431.62","17","5.455","0.235","5.319","140","17","66.666","0","0","187","12204","0","220","187","166","True","True","True","0.002","0.063","0","0","1920","1080","0","0","1920","1080","17","9","9","6","True","1628","566","26","47","323582","5831","415","169335","2.022","0.0461","1.9759","normal","True","False","False"
"2026/6/25 19:00:28","436.069","436.069","17","5.455","0.235","6.41","0","17","62.5","0","0","187","13083","0","286","243","214","True","True","True","0.001","0.063","0","0","1920","1080","0","0","1920","1080","17","11","11","4","True","1451","535","27","48","335312","5952","418","169335","2.0177","0.0523","1.9654","normal","True","False","False"
"2026/6/25 19:00:30","436.928","436.928","18","5","0.26","6.369","78","18","62.5","0","0","187","13959","0","286","243","214","True","True","True","0.003","0.095","0","0","1920","1080","0","0","1920","1080","18","11","11","5","True","1348","529","28","50","348693","6152","418","169335","2.3236","0.0536","2.27","normal","True","False","False"
"2026/6/25 19:00:32","432.753","432.753","18","5","0.26","6.41","125","18","66.666","0","0","187","14821","0","286","243","214","True","True","True","0.001","0.095","0","0","1920","1080","0","0","1920","1080","18","9","9","5","True","1435","527","27","50","362484","6364","418","169335","3.6612","0.0523","3.6089","normal","True","False","False"
"2026/6/25 19:00:34","432.225","432.225","18","5","0.229","9.09","187","18","66.666","141","141","187","15691","0","334","286","251","True","True","True","0.004","0.095","0","0","1920","1080","0","0","1920","1080","18","8","8","6","True","1602","569","26","46","375127","6563","417","169335","2.4004","0.059","2.3414","normal","True","False","False"
"2026/6/25 19:00:36","424.431","424.431","18","5","0.229","7.092","125","18","62.5","16","0","187","16537","0","348","294","258","True","True","True","0.001","0.095","0","0","1920","1080","0","0","1920","1080","18","9","9","5","True","1763","565","24","44","388511","6811","420","169335","4.1761","0.0527","4.1234","normal","True","False","False"
"2026/6/25 19:00:38","435.128","435.128","17","6.379","0.267","10.638","63","17","62.5","0","0","187","17410","0","348","294","258","True","True","True","0.002","0.095","0","0","1920","1080","0","0","1920","1080","17","8","8","6","True","1730","564","25","45","402443","7256","419","169335","2.133","0.0503","2.0827","normal","True","False","False"
"2026/6/25 19:00:40","426.783","426.783","17","6.379","0.267","6.369","15","17","66.666","0","0","187","18268","0","408","344","301","True","True","True","0.002","0.095","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1586","569","25","46","414399","7295","422","169335","2.0303","0.0578","1.9725","normal","True","False","False"
"2026/6/25 19:00:42","438.17","438.17","19","6.379","0.258","7.092","31","19","66.666","16","0","187","19150","0","412","344","301","True","True","True","0.001","0.095","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1413","528","27","50","427649","7720","422","169335","1.8227","0.0473","1.7754","normal","True","False","False"
"2026/6/25 19:00:44","449.401","449.401","19","6.379","0.258","4.566","94","19","62.5","16","16","187","20057","0","412","344","301","True","True","True","0.001","0.095","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1348","528","28","51","441503","7740","422","169335","1.9812","0.0465","1.9347","normal","True","False","False"
"2026/6/25 19:00:46","436.514","436.514","19","6.379","0.26","6.41","32","19","62.5","0","16","187","20915","0","413","344","301","True","True","True","0.003","0.095","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1477","553","27","48","455284","8144","421","169335","2.4075","0.0484","2.3591","normal","True","False","False"
"2026/6/25 19:00:48","426.187","426.187","17","6.379","0.26","4.926","219","17","62.5","15","0","187","21771","0","413","344","301","True","True","True","0.003","0.095","0","0","1920","1080","0","0","1920","1080","17","12","12","4","True","1629","568","25","46","468626","8154","421","169335","3.7858","0.0675","3.7183","normal","True","False","False"
"2026/6/25 19:00:50","439.107","439.107","17","5.416","0.269","2.564","94","17","66.666","0","15","187","22652","0","476","397","346","True","True","True","0.002","0.095","0","0","1920","1080","0","0","1920","1080","17","8","8","6","True","1769","564","25","45","481007","8544","423","169335","2.0948","0.052","2.0428","normal","True","False","False"
"2026/6/25 19:00:52","427.721","427.721","17","5.416","0.269","6.41","172","17","66.666","16","16","187","23514","0","476","397","346","True","True","True","0.001","0.095","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1716","565","25","45","494346","8548","423","169335","2.2451","0.0561","2.189","normal","True","False","False"
"2026/6/25 19:00:54","436.757","436.757","17","5.416","0.27","6.41","94","17","62.5","0","0","187","24389","0","476","397","346","True","True","True","0.001","0.095","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1554","570","25","46","508221","8996","422","169335","2.2724","0.052","2.2204","normal","True","False","False"
"2026/6/25 19:00:56","433.691","433.691","19","5.416","0.247","7.092","15","19","66.666","0","0","187","25246","0","476","397","346","True","True","True","0.001","0.095","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1369","528","28","50","521797","9165","422","169335","2.539","0.0619","2.4771","normal","True","False","False"
"2026/6/25 19:00:58","440.265","440.265","19","5.416","0.247","8","78","19","66.666","16","16","187","26131","0","551","461","404","True","True","True","0.002","0.095","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1359","530","27","49","533850","9485","424","169335","2.1688","0.0456","2.1232","normal","True","False","False"
"2026/6/25 19:01:00","422.436","422.436","19","6.125","0.269","6.369","62","19","62.5","0","0","187","26980","0","551","461","404","True","True","True","0.002","0.095","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1510","571","26","47","547324","9662","423","169335","2.4996","0.0536","2.446","normal","True","False","False"
"2026/6/25 19:01:02","443.579","443.579","19","6.125","0.269","6.41","187","19","62.5","15","0","187","27876","0","551","461","404","True","True","True","0.002","0.095","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1673","567","25","45","560953","9958","423","169335","2.4006","0.0541","2.3465","normal","True","False","False"
"2026/6/25 19:01:04","444.345","444.345","19","6.125","0.254","7.092","140","19","66.666","0","0","187","28768","0","551","461","404","True","True","True","0.003","0.095","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1771","564","25","45","574633","10164","423","169335","2.3508","0.0533","2.2975","normal","True","False","False"
