"captured_at","fps","render_fps","entity_count","entity_process_hz","entity_scan_hz","entity_publish_hz","entity_publish_age_ms","entity_publish_count","scan_loop_hz","scan_due_hz","scan_started_hz","scan_completed_hz","scan_skip_pending_count","scan_skip_not_due_count","scan_overwritten_count","scan_get_ow_entities_ms","scan_result_raw_count","scan_pending_age_ms","scan_generation","scan_detail_records","scan_detail_total_pairs","scan_light_scan_enabled","scan_light_unvalidated_pairs","scan_light_cap_hits","entity_cycle_ms","entity_cycle_dma_reads_delta","entity_cycle_dma_fail_delta","phase_consume_scan_ms","phase_previous_snapshot_copy_ms","phase_hot_scatter_prepare_ms","phase_hot_scatter_execute_ms","phase_base_cache_ms","phase_base_decrypt_ms","phase_health_ms","phase_hero_ms","phase_visibility_ms","phase_skeleton_ms","phase_skill_ms","phase_team_name_ms","phase_local_select_ms","phase_publish_ms","hot_scatter_requested_count","hot_scatter_success_count","hot_scatter_partial_count","hot_scatter_fallback_read_count","base_cache_hit_count","base_cache_miss_count","base_decrypt_attempt_count","candidate_backoff_enabled","candidate_backoff_min_failures","candidate_backoff_active_count","candidate_backoff_blocked_count","candidate_backoff_skipped_count","candidate_backoff_failure_count","candidate_backoff_soft_failure_count","candidate_backoff_probe_count","candidate_backoff_success_count","skeleton_block_read_bytes","skeleton_fallback_get_bone_pos_count","visibility_fallback_count","skill_read_count","viewmatrix_publish_hz","viewmatrix_publish_age_ms","render_viewmatrix_age_ms","render_viewmatrix_max_age_ms","render_viewmatrix_uses","render_viewmatrix_missing_publish_uses","render_viewmatrix_over_16ms","render_viewmatrix_over_33ms","render_viewmatrix_over_50ms","view_matrix_ok","view_matrix_resolved","view_matrix_valid","snapshot_entities_copy_ms","snapshot_entities_copy_max_ms","snapshot_dynamic_copy_ms","snapshot_dynamic_copy_max_ms","manual_width","manual_height","detected_width","detected_height","resolved_wx","resolved_wy","player_info_input","player_info_projected","player_info_drawn","skipped_world_to_screen","sample_projected_available","sample_projected_left","sample_projected_top","sample_projected_width","sample_projected_height","dma_total","dma_failed","dma_avg_latency_us","dma_max_latency_us","render_frame_ms","render_callback_ms","present_ms","render_mode","player_info_called","skill_info_called","entity_list_empty"
"2026/6/25 20:18:35","59.6304","59.6304","19","20.979","0.492","32.258","0","19","0.627746","0.627746","0.627746","0.627746","0","1681","0","1595.3","23","0","577","1067","21","1","17","0","30.728","225","20","0","0.008","0.017","2.19","0","0","0","0","0","5.386","0","0","0.125","0.008","51","51","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","66.666","0","15","531","6358","0","183","151","126","True","True","True","0.003","0.06","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1250","599","16","29","929123","80392","340","821181","10.7443","0.0874","10.6569","normal","True","False","False"
"2026/6/25 20:18:37","60.0969","60.0969","19","23.857","0.628","21.276","15","19","0.571429","0.571429","0.571429","0.571429","0","1681","0","1739.39","23","0","578","1085","21","1","17","0","34.431","243","0","0","0.002","0.017","1.828","0","0","0","0","0","6.668","0","0","0.331","0.009","68","68","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","66.666","0","0","531","6479","0","183","151","126","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1676","623","28","50","943402","80875","340","821181","3.6632","0.0771","3.5861","normal","True","False","False"
"2026/6/25 20:18:39","59.6461","59.6461","19","23.857","0.571","62.5","31","19","0.627353","0.627353","0.627353","0.627353","0","1681","0","1592.91","23","0","579","1090","21","1","17","0","26.721","186","0","0","0.002","0.016","2.892","0","0","0","0","0","5.779","0","0","1.197","0.007","51","51","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","66.666","16","0","531","6600","0","183","151","126","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1599","621","27","49","957317","81269","341","821181","4.7549","0.0766","4.6783","normal","True","False","False"
"2026/6/25 20:18:41","59.9664","59.9664","19","20.979","0.627","32.258","16","19","0.561482","0.561482","0.561482","0.561482","0","1681","0","1774.33","23","0","580","1076","21","1","17","0","28.338","195","0","0","0.001","0.018","4.183","0","0","0","0","0","5.976","0","0","0.418","0.008","68","68","0","0","17","0","0","1","2","4","2","2","0","0","0","0","36972","0","0","0","66.666","16","0","531","6720","0","193","159","133","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1797","655","29","53","969628","81676","343","821181","4.6395","0.0737","4.5658","normal","True","False","False"
"2026/6/25 20:18:43","60.0584","60.0584","17","20.647","0.561","7.142","47","17","0.503778","0.503778","0.503778","0.503778","0","1681","0","1974","23","0","581","1094","21","1","17","0","147.967","964","0","0","0.003","0.014","5.596","0.003","28.65","0.001","0","0","12.411","30.342","9.562","15.369","0.021","68","68","0","0","11","6","72","1","2","4","2","2","0","0","0","0","36972","0","0","21","62.5","0","0","531","6840","0","193","159","133","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","17","12","12","4","True","1796","689","36","65","983407","82068","343","821181","5.1287","0.0692","5.0595","normal","True","False","False"
"2026/6/25 20:18:45","59.5503","59.5503","17","20.647","0.582","6.41","16","17","0.640205","0.640205","0.640205","0.640205","0","1681","0","1557.77","21","0","583","1072","21","1","17","0","156.777","1053","37","0","0.002","0.011","9.532","0.309","19.211","0.001","0.003","0","19.43","40.201","14.396","18.565","0.01","68","68","0","0","10","7","84","1","2","4","2","0","0","0","0","0","35328","1","0","24","62.5","0","0","531","6961","0","193","159","133","True","True","True","0.004","0.06","0","0","1920","1080","0","0","1920","1080","17","10","10","5","True","1250","600","16","28","997784","82587","344","821181","5.6842","0.0841","5.6001","normal","True","False","False"
"2026/6/25 20:18:47","61.5157","61.5157","17","18.916","0.64","7.142","47","17","0.592417","0.592417","0.592417","0.592417","0","1681","0","1686.49","21","0","584","1099","21","1","17","0","135.259","1026","74","0","0.001","0.009","13.603","5.574","19.622","0","0","0","13.782","24.514","8.256","18.997","0.008","68","68","0","0","11","6","72","1","2","4","0","0","0","0","0","0","31464","3","0","21","62.5","15","16","531","7081","0","193","159","133","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","17","8","8","5","True","1250","600","16","29","1012164","83183","344","821181","5.0837","0.0641","5.0196","normal","True","False","False"
"2026/6/25 20:18:49","59.9434","59.9434","17","18.916","0.587","6.369","15","17","0.660066","0.660066","0.660066","0.660066","0","1681","0","1502.43","21","0","585","1081","21","1","17","0","152.232","1042","0","0.001","0.002","0.013","6.349","0.002","25.454","0","0","0","19.534","35.407","9.468","24.746","0.009","56","56","0","0","8","6","72","1","2","7","3","3","0","0","0","0","31464","0","0","21","66.666","0","15","531","7202","0","202","166","140","True","True","True","0.003","0.06","0","0","1920","1080","0","0","1920","1080","17","8","8","5","True","1250","600","16","29","1025532","83696","345","821181","5.9696","0.0744","5.8952","normal","True","False","False"
"2026/6/25 20:18:51","60.0017","60.0017","19","16.411","0.667","16.129","172","19","0.528821","0.528821","0.528821","0.528821","0","1681","0","1893.06","23","0","586","1116","20","1","16","0","55.851","402","2","0","0.002","0.017","1.538","0","0.002","0","0","0","17.724","0","0","0.995","0.009","64","64","0","0","16","2","40","1","2","7","3","1","2","0","2","0","35040","0","0","0","66.666","16","15","531","7322","0","202","166","140","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","11","11","4","True","1649","623","27","49","1039651","84120","346","821181","10.2312","0.0741","10.1571","normal","True","False","False"
"2026/6/25 20:18:53","59.8513","59.8513","20","21.692","0.64","7.092","31","20","0.703235","0.703235","0.703235","0.703235","0","1681","0","1419.32","24","0","588","1079","21","1","17","0","139.185","945","37","0","0.002","0.021","5.276","0.002","19.263","0","0.004","0.001","16.346","32.068","7.172","27.636","0.068","57","57","0","0","11","6","72","1","2","5","3","3","0","0","0","0","36972","0","0","21","62.5","0","15","531","7442","0","202","166","140","True","True","True","0.003","0.06","0","0","1920","1080","0","0","1920","1080","20","12","12","4","True","1615","623","26","48","1054389","84630","346","821181","10.3322","0.0837","10.2485","normal","True","False","False"
"2026/6/25 20:18:55","58.8072","58.8072","20","21.692","0.703","32.258","16","20","0.520291","0.520291","0.520291","0.520291","0","1681","0","1905.78","24","0","589","1096","21","1","17","0","31.129","224","15","0","0.004","0.029","1.943","0","0","0","0","0","7.285","0","0","0.435","0.009","68","68","0","0","17","0","0","1","2","5","3","3","0","0","0","0","36972","0","0","0","62.5","0","0","531","7563","0","211","174","146","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","20","13","13","3","True","1875","676","30","55","1067113","85077","347","821181","5.36","0.0816","5.2784","normal","True","False","False"
"2026/6/25 20:18:57","59.8294","59.8294","20","19.691","0.525","5.813","0","20","0.633714","0.633714","0.633714","0.633714","0","1681","0","1572.12","24","0","590","1082","21","1","17","0","166.078","1082","0","0","0.001","0.013","5.751","0.005","19.828","0","0","0","28.099","42.514","10.507","21.229","0.011","68","68","0","0","11","6","72","1","2","5","3","3","0","0","0","0","36972","0","0","24","66.666","0","0","531","7684","0","212","174","146","True","True","True","0.003","0.06","0","0","1920","1080","0","0","1920","1080","20","12","12","4","True","1878","692","38","68","1081475","85733","348","821181","4.6302","0.0873","4.5429","normal","True","False","False"
"2026/6/25 20:18:59","58.9123","58.9123","20","16.273","0.634","21.276","187","20","0.646412","0.646412","0.646412","0.646412","0","1681","0","1552.52","24","0","591","1086","21","1","17","0","54.351","388","0","0","0.002","0.017","2.13","0","0","0","0","0","10.235","5.854","8.205","0.569","0.009","68","68","0","0","17","0","0","1","2","5","3","3","0","0","0","0","36972","0","0","6","66.666","16","15","531","7806","0","212","174","146","True","True","True","0.001","0.06","0","0","1920","1080","0","0","1920","1080","20","11","11","5","True","1251","600","16","29","1095958","86143","348","821181","9.2221","0.0746","9.1475","normal","True","False","False"
"2026/6/25 20:19:01","59.745","59.745","19","16.273","0.674","6.41","16","19","0.69541","0.69541","0.69541","0.69541","0","1681","0","1432.25","24","0","593","1080","21","1","17","0","154.3","1035","42","0","0.002","0.013","4.143","0.006","28.444","0.001","0.001","0","19.912","45.487","6.139","20.827","0.012","68","68","0","0","11","6","72","1","2","5","3","3","0","0","0","0","36972","0","0","24","62.5","0","0","531","7927","0","212","174","146","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1251","600","16","29","1110475","86687","349","821181","5.6343","0.0829","5.5514","normal","True","False","False"
"2026/6/25 20:19:03","59.8931","59.8931","17","17.452","0.695","21.739","157","17","0.576701","0.576701","0.576701","0.576701","0","1681","0","1731.97","21","0","594","1090","21","1","17","0","46.862","357","22","0","0.001","0.015","1.537","0","0","0","0","0","6.86","5.942","0.794","0.135","0.009","51","51","0","0","17","0","0","1","2","5","3","0","0","0","0","0","36972","0","0","6","62.5","16","0","531","8047","0","212","174","146","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","17","12","12","4","True","1859","676","29","53","1124774","87341","349","821181","4.0883","0.0687","4.0196","normal","True","False","False"
"2026/6/25 20:19:05","60.9504","60.9504","17","17.452","0.577","6.369","15","17","0.587199","0.587199","0.587199","0.587199","0","1681","0","1697.69","21","0","595","1086","21","1","17","0","152.802","977","0","0","0.002","0.013","10.189","0.003","23.145","0","0.001","0","16.843","36.483","4.452","27.466","0.014","57","57","0","0","11","6","72","1","2","5","3","0","0","0","0","0","36972","0","0","21","62.5","15","0","531","8168","0","221","181","152","True","True","True","0.004","0.06","0","0","1920","1080","0","0","1920","1080","17","12","12","4","True","1593","621","27","49","1137567","87743","350","821181","6.2114","0.0849","6.1265","normal","True","False","False"
"2026/6/25 20:19:07","59.8664","59.8664","17","16.992","0.587","12.82","109","17","0.609385","0.609385","0.609385","0.609385","0","1681","0","1628.55","21","0","596","1087","21","1","17","0","81.665","589","0","0","0.002","0.021","2.969","5.142","4.379","0","0","0","11.794","9.629","2.094","0.439","0.008","68","68","0","0","15","2","24","1","2","5","0","0","0","0","0","0","33108","2","0","9","66.666","0","0","531","8288","0","221","181","152","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","17","11","11","3","True","1638","623","27","50","1151907","88133","350","821181","9.7409","0.0671","9.6738","normal","True","False","False"
"2026/6/25 20:19:09","59.9075","59.9075","17","18.371","0.653","31.25","109","17","0.646412","0.646412","0.646412","0.646412","0","1681","0","1547.9","21","0","598","1112","21","1","17","0","39.865","246","5","0","0.002","0.019","2.745","2.351","0","0","0.001","0.001","6.807","4.901","0.455","0.572","0.009","66","66","0","0","17","0","0","1","2","5","0","0","0","0","0","0","33108","2","0","3","62.5","0","16","531","8409","0","221","181","152","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1250","600","16","28","1166327","88656","351","821181","10.5032","0.0813","10.4219","normal","True","False","False"
"2026/6/25 20:19:11","61.167","61.167","19","18.371","0.64","21.276","94","19","0.576369","0.576369","0.576369","0.576369","0","1681","0","1718.09","23","0","599","1111","21","1","17","0","41.684","308","17","0","0.002","0.023","3.837","0","0","0","0","0","5.68","1.609","0.787","0.924","0.008","68","68","0","0","17","0","0","1","2","7","2","2","0","0","0","0","36972","0","0","3","62.5","0","16","531","8530","0","222","181","152","True","True","True","0.001","0.06","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1251","600","16","29","1180200","89236","351","821181","4.9708","0.0735","4.8973","normal","True","False","False"
"2026/6/25 20:19:13","59.5057","59.5057","19","16.273","0.582","32.258","79","19","0.70373","0.70373","0.70373","0.70373","0","1681","0","1429.1","23","0","600","1078","21","1","17","0","29.425","184","0","0","0.002","0.019","1.242","0.001","0","0","0","0","7.98","0","0","0.478","0.008","68","68","0","0","17","0","0","1","2","5","2","2","0","0","0","0","36972","0","0","0","62.5","0","16","531","8650","0","224","181","152","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1251","600","16","29","1194997","89783","352","821181","3.8631","0.0888","3.7743","normal","True","False","False"
"2026/6/25 20:19:15","60.8852","60.8852","19","16.273","0.696","21.276","78","19","0.621118","0.621118","0.621118","0.621118","0","1681","0","1601.03","23","0","601","1101","21","1","17","0","42.356","302","0","0","0.001","0.016","2.375","0","0","0","0","0","7.053","3.171","1.991","0.511","0.009","68","68","0","0","17","0","0","1","2","5","2","2","0","0","0","0","36972","0","0","3","66.666","0","0","531","8770","0","235","190","160","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","11","11","5","True","1250","600","16","28","1207644","90169","353","821181","9.2897","0.0837","9.206","normal","True","False","False"
"2026/6/25 20:19:17","59.961","59.961","19","17.778","0.576","31.25","78","19","0.646412","0.646412","0.646412","0.646412","0","1681","0","1537.7","23","0","603","1088","21","1","17","0","33.019","219","10","0","0.002","0.018","1.595","0","0","0","0","0","8.126","5.397","0.966","0.485","0.021","68","68","0","0","17","0","0","1","2","5","2","2","0","0","0","0","36972","0","0","3","66.666","16","0","531","8891","0","235","190","160","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1779","645","29","52","1221965","90669","353","821181","5.3899","0.0977","5.2922","normal","True","False","False"
"2026/6/25 20:19:19","59.0406","59.0406","19","22.198","0.646","31.25","93","19","0.566572","0.566572","0.566572","0.566572","0","1681","0","1764.94","23","0","604","1090","21","1","17","0","38.938","290","17","0","0.003","0.021","2.112","0","0","0","0","0","3.413","2.6","0.523","2.392","0.008","68","68","0","0","17","0","0","1","2","5","2","2","0","0","0","0","36972","0","0","3","62.5","15","0","531","9012","0","235","190","160","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","13","13","3","True","1598","622","27","48","1236328","91198","353","821181","4.5987","0.0779","4.5208","normal","True","False","False"
"2026/6/25 20:19:21","60.1035","60.1035","19","22.198","0.567","21.276","78","19","0.561167","0.561167","0.561167","0.561167","0","1681","0","1773.69","23","0","605","1072","21","1","17","0","36.379","248","7","0","0.002","0.017","5.801","0","0","0","0","0","7.475","3.155","0.933","0.687","0.006","51","51","0","0","17","0","0","1","2","5","2","2","0","0","0","0","36972","0","0","3","66.666","0","15","531","9132","0","235","190","160","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","19","12","12","4","True","1721","624","28","51","1250432","91774","353","821181","10.2989","0.0758","10.2231","normal","True","False","False"
"2026/6/25 20:19:23","59.9478","59.9478","17","22.455","0.561","15.873","94","17","0.592768","0.592768","0.592768","0.592768","0","1681","0","1689.73","21","0","606","1099","21","1","17","0","67.792","463","0","0","0.002","0.018","1.817","0","0","0","0","0","12.252","3.671","10.145","3.181","0.009","68","68","0","0","17","0","0","1","2","5","0","0","0","0","0","0","36972","0","0","3","62.5","16","16","531","9253","0","235","190","160","True","True","True","0.002","0.06","0","0","1920","1080","0","0","1920","1080","17","11","11","5","True","1250","600","16","28","1264857","92169","354","821181","4.6464","0.0704","4.576","normal","True","False","False"
"2026/6/25 20:19:25","59.9358","59.9358","17","22.321","0.587","21.276","141","17","0.653168","0.653168","0.653168","0.653168","0","1681","0","1527.38","21","0","607","1089","21","1","17","0","37.247","272","0","0","0.001","0.021","1.311","0","0","0","0","0","8.878","0","0","3.857","0.008","51","51","0","0","17","0","0","1","2","5","0","0","0","0","0","0","36972","0","0","0","66.666","110","110","531","9374","0","241","195","164","True","True","True","0.004","0.06","0","0","1920","1080","0","0","1920","1080","17","11","11","5","True","1251","600","16","28","1277989","92560","354","821181","5.2444","0.083","5.1614","normal","True","False","False"
"2026/6/25 20:19:27","58.9429","58.9429","17","22.321","0.5","21.276","0","17","0.659631","0.659631","0.659631","0.659631","0","1681","0","1515.52","21","0","609","1100","21","1","17","0","43.207","328","22","0","0.001","0.016","5.966","0.703","0","0","0","0","8.305","0","0","1.75","0.008","68","68","0","0","17","0","0","1","2","5","0","0","0","0","0","0","33108","2","0","0","66.666","0","0","531","9495","0","245","198","167","True","True","True","0.001","0.06","0","0","1920","1080","0","0","1920","1080","17","9","9","5","True","1250","600","16","29","1291619","93009","355","821181","10.1854","0.0695","10.1159","normal","True","False","False"
